net,length_um
_05619_,8.5
_06019_,8.5
_06141_,8.5
net271,8.5
net737,8.5
_00503_,8.495
_00216_,8.485
_00899_,8.485
_01219_,8.485
_01240_,8.485
_01434_,8.485
_00291_,8.48
_02061_,8.48
_03303_,8.48
_05582_,8.48
_05699_,8.48
_05975_,8.48
net1330,8.48
_00883_,8.465
_03123_,8.46
_03644_,8.46
net1047,8.46
net1056,8.46
_00483_,8.445
_01558_,8.44
_01934_,8.44
_03187_,8.44
_03810_,8.44
_03993_,8.44
_05268_,8.44
net249,8.44
net634,8.44
_00947_,8.42
_01076_,8.42
_01865_,8.42
_03479_,8.42
net1289,8.415
_00857_,8.405
_02306_,8.405
_00254_,8.4
_00608_,8.4
_01590_,8.4
_01855_,8.4
_02802_,8.4
_03722_,8.4
_05444_,8.4
_06167_,8.4
alu_out_wb\[3\],8.4
net476,8.4
net792,8.4
_00153_,8.38
_00631_,8.38
_01294_,8.38
_03749_,8.38
_04232_,8.38
dmem_wdata[20],8.38
net1253,8.38
_00868_,8.365
_01875_,8.36
_02433_,8.36
regfile.registers\[26\]\[4\],8.36
net1179,8.36
_00572_,8.345
_00131_,8.34
_01043_,8.34
_01052_,8.34
_01131_,8.34
_01159_,8.34
_02654_,8.34
_04777_,8.34
_02694_,8.32
_03324_,8.32
pc_plus_4_wb\[12\],8.32
regfile.registers\[21\]\[31\],8.32
_00091_,8.305
_00326_,8.305
_00449_,8.305
_00815_,8.305
_01352_,8.305
_00160_,8.3
_00891_,8.3
_01335_,8.3
_03504_,8.3
_04083_,8.3
_02065_,8.28
_02735_,8.28
_03621_,8.28
_03826_,8.28
net486,8.28
_03086_,8.26
_00345_,8.245
_04946_,8.24
net1050,8.24
net1155,8.24
net1197,8.24
net1213,8.24
net1225,8.24
_01177_,8.235
_00643_,8.225
_00075_,8.205
_00849_,8.205
_01111_,8.205
_00085_,8.185
_04466_,8.17
_00201_,8.165
_04314_,8.16
_04554_,8.16
_06253_,8.16
_00638_,8.155
_01094_,8.155
_00711_,8.14
_02074_,8.14
_02955_,8.14
_04142_,8.14
_04155_,8.14
_04490_,8.14
_05648_,8.14
_05765_,8.14
_05854_,8.14
_06164_,8.14
_06268_,8.14
mem_width_ex\[0\],8.14
net315,8.14
net490,8.14
net867,8.14
net1318,8.14
_00529_,8.105
_03687_,8.105
_01956_,8.1
_03255_,8.1
_03850_,8.1
_03895_,8.1
_03901_,8.1
_04161_,8.1
_05860_,8.1
net927,8.1
net1202,8.1
_00884_,8.085
_01084_,8.085
_04828_,8.08
_00327_,8.065
_00348_,8.065
_00609_,8.065
_00626_,8.065
_00796_,8.065
_00926_,8.065
_01008_,8.065
_00268_,8.06
_00939_,8.06
_03488_,8.06
_04300_,8.06
_04627_,8.06
_05489_,8.06
net358,8.06
net1286,8.06
net1358,8.06
_00226_,8.04
_05306_,8.04
_05842_,8.04
pc_plus_4_id\[25\],8.04
pc_plus_4_mem\[6\],8.04
net168,8.04
net1242,8.04
_00380_,8.035
_00821_,8.035
_06082_,8.035
_00120_,8.025
_00475_,8.025
_00666_,8.025
_00706_,8.025
_00749_,8.025
_01220_,8.025
_01253_,8.025
_01336_,8.025
_01357_,8.025
_01091_,8.02
_03447_,8.02
_03831_,8.02
_05126_,8.02
_05330_,8.02
net881,8.02
net1076,8.02
_00658_,8.005
_00772_,8.005
_04877_,8
_05413_,8
_00408_,7.985
_00510_,7.985
_00266_,7.98
_00936_,7.98
_02085_,7.98
_02593_,7.98
_02965_,7.98
_03866_,7.98
_03873_,7.98
_04482_,7.98
_05243_,7.98
_05277_,7.98
_05778_,7.98
_05993_,7.98
_06017_,7.98
net475,7.98
net817,7.98
net1329,7.98
_05962_,7.97
_00802_,7.96
_01604_,7.94
_02088_,7.94
_02936_,7.94
_03530_,7.94
_03791_,7.94
_04415_,7.94
_04815_,7.94
_04961_,7.94
_05091_,7.94
_05347_,7.94
net703,7.94
net937,7.94
net1018,7.94
net1135,7.94
_00452_,7.935
net242,7.93
_00679_,7.92
_00885_,7.92
dmem_wdata[14],7.92
mem_data_wb\[19\],7.92
net357,7.92
net983,7.92
_01534_,7.9
_02582_,7.9
_03709_,7.9
_05009_,7.9
net541,7.9
net976,7.9
net1121,7.9
_00376_,7.88
_00395_,7.88
_00863_,7.88
_00992_,7.88
_01211_,7.88
_01230_,7.88
_01331_,7.88
_03105_,7.88
_04445_,7.88
_06083_,7.88
_06260_,7.88
net1263,7.88
_00243_,7.875
_02898_,7.86
_04282_,7.86
_00603_,7.845
_00720_,7.845
_04062_,7.84
_04569_,7.84
_05874_,7.84
_06202_,7.84
_00945_,7.83
_01884_,7.82
_02045_,7.82
_03547_,7.82
_00230_,7.805
_00245_,7.805
_00448_,7.805
_00755_,7.805
_00766_,7.805
_00801_,7.805
_01344_,7.805
_05188_,7.8
_04326_,7.78
_04971_,7.78
_01209_,7.775
_00728_,7.765
_01125_,7.765
_01170_,7.765
_05603_,7.765
_00654_,7.76
_03054_,7.76
_05741_,7.76
_06267_,7.76
mem_data_wb\[10\],7.76
_01316_,7.735
_00194_,7.695
_01169_,7.695
_00239_,7.685
_00445_,7.685
_00901_,7.685
_01807_,7.68
_02159_,7.68
_02336_,7.68
_02958_,7.68
_03864_,7.68
pc_plus_4_mem\[24\],7.68
net457,7.68
net694,7.68
net772,7.68
net1074,7.68
net1261,7.68
_03729_,7.66
_05072_,7.66
_05108_,7.66
net1232,7.66
_00081_,7.645
_01155_,7.645
_00276_,7.64
_00960_,7.64
_02096_,7.64
_03801_,7.64
_03871_,7.64
_04209_,7.64
_04846_,7.64
_05256_,7.64
_05258_,7.64
_05669_,7.64
_05746_,7.64
pc_plus_4_mem\[7\],7.64
net799,7.64
net1089,7.64
net1161,7.64
net1257,7.64
_02897_,7.62
_04818_,7.62
net1111,7.62
_00048_,7.605
_00732_,7.605
_00260_,7.6
_00272_,7.6
_00955_,7.6
_03812_,7.6
_04181_,7.6
_04351_,7.6
_04449_,7.6
_00162_,7.58
_01470_,7.58
_03229_,7.58
_04789_,7.58
dmem_wdata[17],7.58
dmem_wdata[19],7.58
dmem_wdata[26],7.58
dmem_wdata[30],7.58
net1376,7.58
_00511_,7.565
_00588_,7.565
_00595_,7.565
_00672_,7.565
_01179_,7.565
_01184_,7.565
_01300_,7.565
_01414_,7.565
_01880_,7.56
_02083_,7.56
_03585_,7.56
_04515_,7.56
_05176_,7.56
_05992_,7.56
_06136_,7.56
pc_plus_4_mem\[17\],7.56
net1034,7.56
net1153,7.56
net1170,7.56
net1314,7.56
net1333,7.56
_00480_,7.545
_05367_,7.54
_03818_,7.52
_04037_,7.52
_04243_,7.52
_04863_,7.52
_05844_,7.52
_05880_,7.52
_06071_,7.52
net611,7.52
net813,7.52
net1062,7.52
net1125,7.52
net1274,7.52
_00812_,7.505
_03047_,7.5
net177,7.5
_00866_,7.485
net332,7.48
net1301,7.48
_02857_,7.46
_05341_,7.46
net537,7.46
_02335_,7.44
_02865_,7.44
_03114_,7.44
_05743_,7.44
mem_data_wb\[1\],7.44
mem_data_wb\[7\],7.44
_03591_,7.42
_05913_,7.42
mem_data_wb\[2\],7.42
net745,7.42
_04256_,7.41
_01353_,7.4
_04355_,7.4
regfile.registers\[13\]\[25\],7.4
net203,7.4
net302,7.4
_00045_,7.385
_00425_,7.385
_00436_,7.385
_00466_,7.385
_00492_,7.385
_00550_,7.385
_00882_,7.385
_01310_,7.385
regfile.registers\[5\]\[18\],7.385
_04378_,7.38
mem_data_wb\[23\],7.38
_02060_,7.36
_02590_,7.36
pc_plus_4_wb\[27\],7.35
_00207_,7.345
_00355_,7.345
_00506_,7.345
_00645_,7.345
_00874_,7.345
_01195_,7.345
_01201_,7.345
_01887_,7.34
_04348_,7.34
net1293,7.34
_00116_,7.325
_02339_,7.32
net644,7.32
net982,7.32
net1246,7.32
_00036_,7.305
_00107_,7.305
_00199_,7.305
_00252_,7.305
_00407_,7.305
_03637_,7.3
_04338_,7.3
_04520_,7.3
_05028_,7.3
_06185_,7.3
_00349_,7.285
_03104_,7.28
_04346_,7.28
regfile.registers\[24\]\[28\],7.28
net913,7.28
_04530_,7.26
_04761_,7.26
_04803_,7.26
net1171,7.26
_01122_,7.245
_05078_,7.24
pc_plus_4_wb\[2\],7.24
net738,7.24
net801,7.24
net277,7.23
_00100_,7.225
_00262_,7.22
_06008_,7.22
_06200_,7.22
pc_plus_4_id\[8\],7.22
net478,7.22
net625,7.22
net766,7.22
net914,7.22
net979,7.22
net1303,7.22
net1322,7.22
net1367,7.22
_02969_,7.2
_03332_,7.2
_04207_,7.2
_00057_,7.185
_00237_,7.185
_01066_,7.185
_01755_,7.18
_04031_,7.18
_04933_,7.18
_05113_,7.18
_06012_,7.18
pc_plus_4_wb\[4\],7.18
regfile.registers\[20\]\[12\],7.18
net251,7.18
net1299,7.18
_00562_,7.165
_00566_,7.165
_00838_,7.16
_03166_,7.16
_05233_,7.16
pc_plus_4_id\[16\],7.16
regfile.registers\[1\]\[14\],7.16
regfile.registers\[24\]\[19\],7.16
_00427_,7.145
_01289_,7.145
_00270_,7.14
net1021,7.14
_01977_,7.12
_02983_,7.12
_05406_,7.12
net347,7.12
_00026_,7.105
_00467_,7.105
_00839_,7.105
_00906_,7.105
_02560_,7.1
_02629_,7.1
_03182_,7.1
_04562_,7.1
_05116_,7.1
_05166_,7.1
_05777_,7.1
pc_plus_4_id\[13\],7.1
net1144,7.1
net1184,7.1
net1188,7.1
net1230,7.1
net1279,7.1
net1325,7.1
_00485_,7.085
_00775_,7.085
_03524_,7.08
_04892_,7.08
_00301_,7.06
_01770_,7.06
_03508_,7.06
_03683_,7.06
_04169_,7.06
_04882_,7.06
net270,7.06
net444,7.06
net715,7.06
net1078,7.06
net1160,7.06
_00130_,7.045
_00440_,7.045
_05756_,7.045
_00016_,7.025
_01345_,7.025
_00038_,7.015
_00337_,7.015
_00319_,7
_04145_,7
_05018_,7
_00224_,6.985
_03518_,6.98
_04281_,6.98
_05947_,6.98
_06239_,6.98
alu_out_wb\[23\],6.98
clknet_leaf_0_clk,6.98
_00599_,6.96
_00688_,6.96
_01204_,6.96
_01270_,6.96
_04474_,6.96
_06099_,6.96
net1164,6.96
_04138_,6.94
net1031,6.94
_03545_,6.935
_00553_,6.925
_00586_,6.925
_04215_,6.92
_04418_,6.92
_05298_,6.9
net923,6.9
_00234_,6.885
_00329_,6.885
_01004_,6.885
_01063_,6.885
_01314_,6.885
_05142_,6.88
_05635_,6.88
_00340_,6.875
_04388_,6.86
pc_plus_4_mem\[18\],6.86
_01821_,6.84
_00328_,6.825
_00357_,6.825
_00423_,6.825
_00693_,6.825
_00760_,6.825
_01173_,6.825
net1067,6.825
_02843_,6.82
_03019_,6.8
_04324_,6.8
_00333_,6.795
_00836_,6.785
_01543_,6.78
_04857_,6.78
net697,6.78
net1130,6.78
net1294,6.78
_00400_,6.765
_00099_,6.76
_00935_,6.76
_01926_,6.76
_01945_,6.76
_02320_,6.76
_03319_,6.76
_03800_,6.76
_06006_,6.76
_06058_,6.76
pc_plus_4_mem\[27\],6.76
net267,6.76
net521,6.76
net778,6.76
net845,6.76
net854,6.76
net969,6.76
net1020,6.76
net1310,6.76
_03120_,6.74
_04174_,6.74
_00269_,6.72
_00310_,6.72
_01786_,6.72
_03878_,6.72
_03900_,6.72
_04422_,6.72
_04989_,6.72
_06190_,6.72
net317,6.72
net362,6.72
net631,6.72
net865,6.72
net957,6.72
net1181,6.72
_00556_,6.705
_00633_,6.705
_00698_,6.705
_00854_,6.705
_01067_,6.705
_00003_,6.685
_00080_,6.685
_00389_,6.685
_00490_,6.685
_00686_,6.685
_00702_,6.685
_01261_,6.685
net1248,6.66
_00095_,6.645
_00106_,6.645
_00488_,6.645
_00627_,6.645
_00917_,6.645
_00984_,6.645
_01216_,6.64
_02089_,6.64
_03512_,6.64
_03877_,6.64
_03995_,6.64
_04298_,6.64
_06050_,6.64
_06084_,6.64
net508,6.64
net1070,6.64
_01305_,6.62
_04922_,6.615
_00954_,6.6
_01750_,6.6
_01819_,6.6
_01857_,6.6
_02948_,6.6
_03197_,6.6
_03284_,6.6
_04213_,6.6
_04229_,6.6
_04491_,6.6
_06144_,6.6
_06229_,6.6
pc_plus_4_wb\[20\],6.6
net397,6.6
net539,6.6
net670,6.6
net1152,6.6
net1281,6.6
_01401_,6.595
_04804_,6.58
net380,6.58
_00411_,6.565
_00621_,6.565
_00789_,6.565
_00615_,6.54
_01147_,6.54
_04261_,6.54
pc_plus_4_wb\[16\],6.54
pc_plus_4_wb\[18\],6.54
_00010_,6.525
_02196_,6.52
_03289_,6.52
_04435_,6.52
_05924_,6.52
pc_plus_4_wb\[17\],6.52
net408,6.52
net1077,6.51
_00059_,6.505
_00251_,6.5
_00655_,6.5
_00721_,6.5
_01141_,6.5
_01256_,6.5
_03495_,6.5
_05307_,6.5
mem_data_wb\[9\],6.5
_00968_,6.485
_05015_,6.48
_01412_,6.475
_00682_,6.465
_05977_,6.46
_06039_,6.46
net1086,6.455
_05345_,6.45
_02171_,6.44
_03497_,6.44
_04528_,6.44
net405,6.44
net481,6.44
net721,6.44
_00925_,6.425
_00987_,6.425
_01034_,6.425
_01293_,6.425
_01411_,6.425
_02753_,6.42
net381,6.41
_02443_,6.4
_00516_,6.385
_00718_,6.385
_04132_,6.38
_00056_,6.365
_00368_,6.365
_00635_,6.365
_00744_,6.365
_00861_,6.365
_00918_,6.365
_01073_,6.365
_01097_,6.365
_01112_,6.365
_05273_,6.36
_05264_,6.335
net248,6.33
_03707_,6.32
_04902_,6.32
alu_out_wb\[27\],6.32
jump_mem,6.32
net852,6.32
net1140,6.32
net1260,6.32
imem_data[26],6.31
_00909_,6.305
_01423_,6.3
_02248_,6.3
_02641_,6.3
_03787_,6.3
_04228_,6.3
_04452_,6.3
_04470_,6.3
_05084_,6.3
_05285_,6.3
_05963_,6.3
net429,6.3
net524,6.3
net563,6.3
net991,6.3
net1068,6.3
net1203,6.3
net1368,6.3
_00240_,6.295
_02888_,6.28
net230,6.28
_03011_,6.275
_00053_,6.265
_00356_,6.265
_00382_,6.265
_00255_,6.26
_03566_,6.26
_03697_,6.26
_03863_,6.26
_04072_,6.26
_05240_,6.26
_05362_,6.26
_05646_,6.26
net320,6.26
net368,6.26
net851,6.26
net1290,6.26
_01366_,6.255
_01053_,6.245
_00946_,6.24
_03656_,6.24
_00189_,6.225
_00807_,6.225
_01077_,6.225
_01132_,6.225
_01162_,6.225
_00737_,6.205
_05315_,6.2
net1200,6.2
_05761_,6.19
net256,6.19
_00060_,6.185
_00067_,6.185
_00517_,6.185
_00674_,6.185
_01157_,6.185
_01273_,6.185
_00159_,6.18
_03083_,6.18
_03403_,6.18
_03477_,6.18
_04361_,6.18
_04798_,6.18
_04852_,6.18
_05377_,6.18
_05381_,6.18
_05717_,6.18
net453,6.18
net585,6.18
net944,6.18
net1090,6.18
net1276,6.18
_00862_,6.165
_00777_,6.16
_01136_,6.16
pc_plus_4_id\[3\],6.16
_01498_,6.14
_01932_,6.14
_02114_,6.14
_03003_,6.14
_03474_,6.14
_04762_,6.14
_05623_,6.14
_05822_,6.14
_06249_,6.14
alu_out_wb\[31\],6.14
net312,6.14
net695,6.14
net924,6.14
_02721_,6.12
_00661_,6.105
_00787_,6.1
_00006_,6.08
_00093_,6.08
_00967_,6.08
_01374_,6.08
_04558_,6.08
net474,6.08
net583,6.08
_04311_,6.07
_05054_,6.06
_05351_,6.06
net385,6.06
net254,6.05
_00212_,6.04
_00816_,6.04
_00859_,6.04
_01118_,6.04
_01151_,6.04
_01165_,6.04
_01312_,6.04
_01426_,6.04
_02689_,6.04
_04168_,6.04
_05941_,6.04
_06189_,6.04
_00071_,6.025
_01402_,6.025
_01404_,6.025
_06246_,6.02
net837,6.02
_01172_,6.015
_00978_,6.005
_01117_,6.005
_01244_,6.005
_01319_,6.005
_01458_,6.005
_01601_,5.98
_03458_,5.98
_05040_,5.98
_06120_,5.98
_00017_,5.965
_00392_,5.965
_00875_,5.965
_01197_,5.965
_04438_,5.96
alu_out_wb\[7\],5.96
net746,5.96
net1013,5.96
_01045_,5.945
_03475_,5.94
_03898_,5.94
net576,5.94
net1030,5.94
net1045,5.94
_03783_,5.92
_04178_,5.92
_04823_,5.92
_05964_,5.92
_00195_,5.905
_02698_,5.9
_02791_,5.9
_03177_,5.9
_05471_,5.9
_00336_,5.895
net367,5.885
_05931_,5.87
_04394_,5.865
_02471_,5.86
_05152_,5.86
net222,5.86
net443,5.86
net876,5.86
net1053,5.86
net1126,5.86
net1273,5.86
pc_plus_4_wb\[22\],5.85
_01096_,5.845
_00183_,5.84
_03830_,5.84
_04292_,5.84
_04585_,5.84
_04663_,5.84
_05689_,5.84
_05695_,5.84
_06115_,5.84
pc_plus_4_mem\[2\],5.84
net551,5.84
net952,5.84
net1038,5.84
net1205,5.84
_00471_,5.825
_05507_,5.82
_06180_,5.82
net720,5.82
_04954_,5.81
_01752_,5.8
_02490_,5.8
_03173_,5.8
_03575_,5.8
_03779_,5.8
_03795_,5.8
_04089_,5.8
_04453_,5.8
_04505_,5.8
_04509_,5.8
_04588_,5.8
_04984_,5.8
_05074_,5.8
_05751_,5.8
_06116_,5.8
pc_plus_4_mem\[16\],5.8
net298,5.8
net303,5.8
net472,5.8
net632,5.8
net635,5.8
net743,5.8
net892,5.8
net935,5.8
net1177,5.8
_03525_,5.78
_00024_,5.765
_00030_,5.765
_00031_,5.765
_00696_,5.765
_00715_,5.765
_00880_,5.765
_01103_,5.765
_01292_,5.765
_01351_,5.765
dmem_wdata[0],5.75
dmem_wdata[3],5.75
imem_addr[10],5.75
imem_addr[14],5.75
imem_addr[17],5.75
imem_addr[19],5.75
imem_addr[27],5.75
imem_addr[29],5.75
imem_addr[3],5.75
imem_addr[6],5.75
imem_addr[8],5.75
_01530_,5.74
_01935_,5.74
net455,5.74
net255,5.73
_00401_,5.725
_00409_,5.725
_00458_,5.725
_01389_,5.725
_03016_,5.72
_03168_,5.72
_03540_,5.72
_03549_,5.72
_03888_,5.72
_04246_,5.72
_04827_,5.72
_05287_,5.72
_06030_,5.72
net518,5.72
net535,5.72
net540,5.72
net647,5.72
net704,5.72
net906,5.72
net915,5.72
net1071,5.72
net1195,5.72
net1285,5.72
net1346,5.72
_00691_,5.705
_01377_,5.705
_00410_,5.7
_00502_,5.7
_00933_,5.7
_01248_,5.7
_01249_,5.7
_01410_,5.7
_03562_,5.7
net561,5.7
_03401_,5.68
_03802_,5.68
_04154_,5.68
_04391_,5.68
_05189_,5.68
_05453_,5.68
_05722_,5.68
_05955_,5.68
net275,5.68
net534,5.68
net681,5.68
net911,5.68
net1262,5.68
net1311,5.68
net1335,5.68
_04376_,5.63
imem_data[29],5.63
imem_data[5],5.63
imem_data[7],5.63
imem_data[8],5.63
_01420_,5.62
_02978_,5.62
_03454_,5.62
_04387_,5.62
_00515_,5.605
_01019_,5.605
_01538_,5.6
_02617_,5.6
_03266_,5.6
_03763_,5.6
_04868_,5.6
_05165_,5.6
_05250_,5.6
net951,5.6
_00386_,5.58
_00703_,5.58
_01014_,5.58
_01105_,5.58
_01497_,5.58
alu_out_wb\[26\],5.58
pc_plus_4_wb\[14\],5.58
_02180_,5.56
_02645_,5.56
_00128_,5.545
_00769_,5.545
_00858_,5.525
_03205_,5.52
_03815_,5.52
_04316_,5.52
_04433_,5.52
_06252_,5.52
_00033_,5.505
_00231_,5.505
_00892_,5.505
_00969_,5.505
_01025_,5.505
alu_out_wb\[1\],5.5
_01150_,5.48
_02276_,5.48
_02524_,5.48
pc_plus_4_wb\[30\],5.48
net479,5.48
net1023,5.48
net1131,5.48
net1284,5.48
net422,5.46
net346,5.45
_00413_,5.44
_00043_,5.435
_00148_,5.435
_00217_,5.435
_00232_,5.435
_00334_,5.435
_00378_,5.435
_00394_,5.435
_00417_,5.435
_00421_,5.435
_00470_,5.435
_01176_,5.435
_01237_,5.435
_01347_,5.435
_00855_,5.415
dmem_wdata[2],5.41
dmem_wdata[4],5.41
dmem_we,5.41
imem_addr[15],5.41
imem_addr[22],5.41
imem_addr[25],5.41
imem_addr[28],5.41
_01904_,5.4
_03174_,5.4
_03402_,5.4
_04406_,5.4
_05684_,5.4
_06258_,5.4
net324,5.4
net326,5.4
net981,5.4
net1037,5.4
net238,5.39
_00961_,5.38
_01501_,5.38
_01909_,5.38
_03129_,5.38
_03489_,5.38
_04294_,5.38
_05938_,5.38
_06139_,5.38
_06145_,5.38
pc_plus_4_mem\[11\],5.38
pc_plus_4_mem\[3\],5.38
net306,5.38
net582,5.38
net648,5.38
net752,5.38
net1189,5.38
net580,5.37
_00068_,5.365
_00124_,5.365
_05071_,5.36
net1381,5.36
_00079_,5.345
_01088_,5.345
_01499_,5.34
_01964_,5.34
_03069_,5.34
_03077_,5.34
_03138_,5.34
_03581_,5.34
_03708_,5.34
_04303_,5.34
_04396_,5.34
_04481_,5.34
_05996_,5.34
_06111_,5.34
_06165_,5.34
_06191_,5.34
_06254_,5.34
net226,5.34
net377,5.34
net765,5.34
net842,5.34
net938,5.34
net973,5.34
net1113,5.34
net1208,5.34
net1366,5.34
_01400_,5.315
_00084_,5.305
_00135_,5.305
_00387_,5.305
_00435_,5.305
_00489_,5.305
_00501_,5.305
_00660_,5.305
_00687_,5.305
_00778_,5.305
_00923_,5.305
_01190_,5.305
_01194_,5.305
_01259_,5.305
_01279_,5.305
net216,5.305
imem_data[30],5.29
_00773_,5.28
_04921_,5.28
_05248_,5.28
net1097,5.28
net1139,5.28
_00096_,5.265
_00473_,5.265
_00759_,5.265
_00761_,5.265
_00894_,5.265
_01028_,5.265
_01153_,5.265
_01287_,5.265
_01391_,5.265
_01500_,5.26
_01806_,5.26
_01976_,5.26
_02324_,5.26
_02338_,5.26
_03730_,5.26
_04073_,5.26
_04949_,5.26
_05948_,5.26
_05999_,5.26
net503,5.26
net586,5.26
net945,5.26
net1039,5.26
net1172,5.26
_05350_,5.24
_01522_,5.22
_01587_,5.22
_02992_,5.22
_03071_,5.22
_03365_,5.22
_04112_,5.22
_04358_,5.22
_04488_,5.22
_04967_,5.22
_05061_,5.22
_05352_,5.22
_05625_,5.22
_05690_,5.22
_05891_,5.22
_05923_,5.22
net221,5.22
net418,5.22
net471,5.22
net473,5.22
net550,5.22
net786,5.22
net826,5.22
net1182,5.22
net1372,5.22
_01055_,5.215
_01144_,5.185
_01330_,5.185
_00689_,5.18
_00429_,5.16
_05730_,5.16
_00098_,5.145
_00209_,5.145
_00869_,5.14
_01596_,5.14
_04835_,5.14
_05656_,5.14
net402,5.14
net989,5.14
net1019,5.14
_00049_,5.115
_00463_,5.085
_01215_,5.085
_01341_,5.085
imem_addr[11],5.07
imem_addr[16],5.07
imem_addr[1],5.07
imem_addr[20],5.07
imem_addr[21],5.07
imem_addr[30],5.07
imem_addr[31],5.07
imem_addr[4],5.07
imem_addr[5],5.07
imem_addr[9],5.07
_02012_,5.06
_03078_,5.06
_04514_,5.06
_05249_,5.06
net1328,5.06
net596,5.05
_00092_,5.045
_00222_,5.045
_00648_,5.045
_00685_,5.045
_01186_,5.045
_01231_,5.045
net247,5.045
mem_data_wb\[21\],5.04
_00581_,5.02
_03180_,5.02
_03413_,5.02
_04265_,5.02
_05612_,5.02
_05779_,5.02
_03334_,5
_04093_,5
ctrl.opcode\[4\],5
_00560_,4.995
_04341_,4.99
_01306_,4.985
_01413_,4.985
_04193_,4.98
_00009_,4.975
_00479_,4.975
_00576_,4.975
_01102_,4.975
_01251_,4.975
_01315_,4.975
dmem_byte_en[2],4.95
imem_data[10],4.95
imem_data[31],4.95
rst,4.95
_00063_,4.945
_00963_,4.94
_02042_,4.94
_03081_,4.94
_03781_,4.94
_04401_,4.94
_05280_,4.94
net523,4.94
net636,4.94
net803,4.94
_01509_,4.935
_00061_,4.925
_05105_,4.925
_00264_,4.92
_00959_,4.92
_01562_,4.92
_02041_,4.92
_02281_,4.92
_03212_,4.92
_04381_,4.92
_05139_,4.92
_05197_,4.92
_05983_,4.92
_06130_,4.92
mem_data_wb\[17\],4.92
mem_data_wb\[4\],4.92
pc_plus_4_wb\[9\],4.92
net370,4.92
net424,4.92
net709,4.92
net777,4.92
net999,4.92
net1035,4.92
net1123,4.92
net1136,4.92
net1210,4.92
net1224,4.92
net1271,4.92
net1277,4.92
_00612_,4.885
_01963_,4.885
_00087_,4.88
_00196_,4.88
_02017_,4.88
_02076_,4.88
_02420_,4.88
_02910_,4.88
_03035_,4.88
_03354_,4.88
_03385_,4.88
_03483_,4.88
_03487_,4.88
_03558_,4.88
_03808_,4.88
_04356_,4.88
_04598_,4.88
_04672_,4.88
_04936_,4.88
_04942_,4.88
_04955_,4.88
_05372_,4.88
_05828_,4.88
_05921_,4.88
_06114_,4.88
_06214_,4.88
_06262_,4.88
pc_plus_4_mem\[21\],4.88
net641,4.88
net727,4.88
net955,4.88
net985,4.88
net1108,4.88
_00331_,4.845
_00573_,4.845
_00597_,4.845
_00800_,4.845
_00911_,4.845
_00913_,4.845
_00977_,4.845
_01116_,4.845
_01327_,4.845
pc_plus_4_wb\[25\],4.82
net411,4.82
net564,4.82
net774,4.82
_00034_,4.805
_00200_,4.805
_00432_,4.805
_01050_,4.805
_01549_,4.8
_01877_,4.8
_02326_,4.8
_02661_,4.8
_03183_,4.8
_03595_,4.8
_04269_,4.8
_05340_,4.8
net350,4.8
net480,4.8
net526,4.8
net559,4.8
net568,4.8
net612,4.8
net931,4.8
net1016,4.8
net1234,4.8
net1270,4.8
net1282,4.8
net1300,4.8
net1339,4.8
_01418_,4.78
net232,4.77
_00185_,4.76
_01753_,4.76
_01798_,4.76
_02515_,4.76
_02915_,4.76
_03411_,4.76
_03509_,4.76
_03755_,4.76
_03774_,4.76
_04221_,4.76
_04545_,4.76
_04606_,4.76
_04750_,4.76
_04830_,4.76
_05214_,4.76
_05331_,4.76
net516,4.76
net1081,4.76
_00233_,4.755
_00416_,4.755
_00929_,4.755
_01158_,4.725
_01407_,4.725
_00121_,4.7
_00625_,4.7
_01337_,4.7
_03072_,4.7
_03309_,4.7
_04512_,4.7
_04539_,4.7
_04859_,4.7
_05541_,4.7
_03426_,4.69
_01958_,4.68
_04224_,4.68
_05412_,4.68
_06106_,4.68
pc_plus_4_wb\[1\],4.68
net269,4.68
net328,4.68
net614,4.68
net950,4.68
net1307,4.68
_00770_,4.675
_05909_,4.66
mem_data_wb\[27\],4.66
_01083_,4.655
_00606_,4.635
_00663_,4.635
_00824_,4.635
_00111_,4.625
_00113_,4.625
_00681_,4.625
_01059_,4.625
_01171_,4.625
_01356_,4.625
imem_data[13],4.61
imem_data[1],4.61
imem_data[27],4.61
imem_data[6],4.61
pc_plus_4_wb\[21\],4.61
_00115_,4.605
_01085_,4.605
_04492_,4.6
_05608_,4.6
_06060_,4.6
net294,4.6
net1022,4.6
net1082,4.6
net1241,4.6
_00025_,4.585
_00108_,4.585
_00145_,4.585
_00397_,4.585
_00399_,4.585
_00662_,4.585
_00690_,4.585
_01200_,4.585
_00779_,4.58
_00820_,4.58
_00905_,4.58
_03179_,4.58
net1127,4.58
_04285_,4.56
_05799_,4.56
_05960_,4.56
_00895_,4.555
_00364_,4.525
_00398_,4.525
_00726_,4.525
_00738_,4.525
_01202_,4.525
net1012,4.52
_05223_,4.505
_03245_,4.495
_01142_,4.485
_01269_,4.485
_00258_,4.48
_03218_,4.48
_04266_,4.48
_04854_,4.48
_04935_,4.48
_05791_,4.48
_06208_,4.48
net343,4.48
net416,4.48
net421,4.48
net732,4.48
net1350,4.48
_00188_,4.46
_01435_,4.46
_01445_,4.46
_01742_,4.46
_01765_,4.46
_01828_,4.46
_04101_,4.46
_04172_,4.46
_04305_,4.46
_04529_,4.46
_05086_,4.46
_05114_,4.46
