net,length_um
_03816_,38.02
_06195_,37.98
_03587_,37.96
_06280_,37.96
_04279_,37.94
_04945_,37.9
_04251_,37.86
_06725_,37.86
regfile.registers\[15\]\[16\],37.86
regfile.registers\[14\]\[13\],37.855
_04534_,37.84
pc_plus_4_ex\[14\],37.82
regfile.registers\[0\]\[19\],37.82
_06033_,37.8
regfile.registers\[11\]\[13\],37.76
_02974_,37.74
_02902_,37.72
regfile.registers\[26\]\[26\],37.7
clknet_leaf_83_clk,37.68
_05084_,37.66
_05211_,37.66
_06938_,37.64
regfile.registers\[23\]\[4\],37.64
clknet_leaf_147_clk,37.64
_03060_,37.62
_05244_,37.62
regfile.registers\[2\]\[2\],37.62
_06550_,37.6
_04715_,37.56
_03410_,37.54
_01879_,37.52
_02265_,37.52
regfile.registers\[31\]\[12\],37.52
_04848_,37.5
regfile.registers\[4\]\[17\],37.4
regfile.registers\[25\]\[25\],37.38
regfile.registers\[13\]\[4\],37.36
_06386_,37.3
regfile.registers\[3\]\[26\],37.3
_02456_,37.24
regfile.registers\[19\]\[17\],37.24
net1273,37.24
regfile.registers\[24\]\[31\],37.16
pc_plus_4_id\[29\],37.12
regfile.registers\[11\]\[22\],37.12
regfile.registers\[25\]\[16\],37.12
_02202_,37.1
regfile.registers\[4\]\[3\],37.1
_03951_,37.06
_05031_,37.04
_07013_,37.04
_00138_,37.025
regfile.registers\[7\]\[4\],36.94
_03486_,36.92
_03160_,36.9
_05812_,36.9
regfile.registers\[13\]\[23\],36.9
_02362_,36.88
regfile.registers\[8\]\[9\],36.86
haz_detect.mem_rd\[4\],36.82
regfile.registers\[4\]\[15\],36.82
_05369_,36.8
regfile.registers\[10\]\[14\],36.665
regfile.registers\[16\]\[18\],36.66
regfile.registers\[15\]\[2\],36.64
_05309_,36.56
_04707_,36.55
regfile.registers\[2\]\[22\],36.55
_03316_,36.52
_03692_,36.52
_05259_,36.52
_03309_,36.5
_06012_,36.5
regfile.registers\[10\]\[29\],36.475
_06775_,36.455
_02359_,36.44
_04499_,36.44
regfile.registers\[11\]\[29\],36.44
regfile.registers\[23\]\[14\],36.44
_03896_,36.42
regfile.registers\[4\]\[13\],36.4
net976,36.36
_00887_,36.345
_06073_,36.34
regfile.registers\[21\]\[29\],36.34
_05035_,36.32
_05283_,36.32
_06588_,36.32
_05089_,36.3
_06412_,36.28
_03171_,36.24
_05922_,36.24
_04292_,36.22
_07083_,36.22
_02924_,36.2
regfile.registers\[3\]\[4\],36.2
_03263_,36.18
_05649_,36.1
regfile.registers\[27\]\[18\],36.1
regfile.registers\[31\]\[23\],36.1
_05565_,36
_05527_,35.96
pc_plus_4_ex\[0\],35.94
_02772_,35.9
regfile.registers\[0\]\[7\],35.9
_05164_,35.86
_02819_,35.795
_02507_,35.78
_05306_,35.76
net1011,35.76
_01799_,35.74
_00136_,35.72
_02303_,35.72
_02405_,35.72
regfile.registers\[19\]\[6\],35.72
_01646_,35.7
regfile.registers\[14\]\[9\],35.65
_01934_,35.64
_03840_,35.64
_02944_,35.62
_05071_,35.62
regfile.registers\[7\]\[7\],35.62
_05856_,35.6
regfile.registers\[0\]\[28\],35.6
_02048_,35.56
_03121_,35.48
_06939_,35.48
_01826_,35.46
_03243_,35.46
_06583_,35.455
regfile.registers\[11\]\[17\],35.44
_06121_,35.4
_01848_,35.38
_02811_,35.38
_03430_,35.38
_05547_,35.34
_06580_,35.32
regfile.registers\[10\]\[13\],35.295
_03849_,35.28
_05693_,35.28
_06419_,35.26
regfile.registers\[10\]\[9\],35.255
_04124_,35.24
_06371_,35.24
_01994_,35.18
regfile.registers\[29\]\[15\],35.18
_01979_,35.14
_04424_,35.14
regfile.registers\[29\]\[7\],35.14
_02408_,35.12
_03838_,35.1
regfile.registers\[19\]\[30\],35
_02378_,34.965
_06731_,34.92
_03708_,34.88
regfile.registers\[13\]\[13\],34.88
_02741_,34.85
_06148_,34.84
_06388_,34.82
alu_op_ex\[1\],34.82
_03674_,34.8
_03945_,34.8
_04519_,34.8
_05093_,34.8
_05300_,34.8
_01873_,34.76
_02677_,34.74
ctrl.opcode\[0\],34.74
_04302_,34.7
_04085_,34.58
regfile.registers\[25\]\[12\],34.58
_03151_,34.54
_03487_,34.52
_03776_,34.46
alu_op_ex\[3\],34.46
_02416_,34.42
regfile.registers\[27\]\[8\],34.42
_04098_,34.38
regfile.registers\[7\]\[10\],34.38
regfile.registers\[2\]\[20\],34.365
_02092_,34.34
regfile.registers\[9\]\[28\],34.34
regfile.registers\[19\]\[11\],34.32
regfile.registers\[2\]\[10\],34.305
regfile.registers\[3\]\[7\],34.3
regfile.registers\[14\]\[26\],34.27
_04600_,34.26
_07012_,34.26
regfile.registers\[27\]\[27\],34.26
_03727_,34.2
regfile.registers\[3\]\[23\],34.2
_02943_,34.16
_04551_,34.16
_06729_,34.16
_03891_,34.14
_05229_,34.12
regfile.registers\[2\]\[0\],34.115
_05230_,34.1
_03517_,34.04
_04952_,34.04
_05472_,34.02
regfile.registers\[5\]\[9\],34.02
_06257_,34.01
_02382_,34
_05546_,33.98
regfile.registers\[26\]\[7\],33.975
_01775_,33.96
regfile.registers\[20\]\[5\],33.94
regfile.registers\[7\]\[1\],33.94
_03909_,33.92
_05006_,33.92
_03073_,33.9
_03238_,33.9
_04325_,33.9
regfile.registers\[17\]\[13\],33.88
_03253_,33.86
regfile.registers\[26\]\[11\],33.86
regfile.registers\[9\]\[22\],33.86
_06761_,33.82
_02903_,33.8
_03341_,33.78
_04761_,33.76
regfile.registers\[31\]\[8\],33.74
regfile.registers\[30\]\[7\],33.715
_06532_,33.66
_03224_,33.62
_04580_,33.6
_00871_,33.58
_04282_,33.58
_04782_,33.58
_01678_,33.56
_02588_,33.54
_03888_,33.54
regfile.registers\[11\]\[19\],33.5
regfile.registers\[16\]\[10\],33.5
regfile.registers\[8\]\[8\],33.5
regfile.registers\[7\]\[19\],33.47
net175,33.46
net1142,33.42
_03146_,33.4
_05343_,33.4
regfile.registers\[31\]\[24\],33.4
regfile.registers\[22\]\[12\],33.39
regfile.registers\[24\]\[25\],33.36
_04343_,33.34
_03917_,33.32
regfile.registers\[9\]\[7\],33.3
_02871_,33.28
_04169_,33.28
_02869_,33.24
_04164_,33.22
net1184,33.22
_02380_,33.2
_06025_,33.18
regfile.registers\[24\]\[21\],33.14
_03600_,33.13
regfile.registers\[26\]\[27\],33.13
_03520_,33.08
_04808_,33.08
_02094_,33.06
regfile.registers\[19\]\[4\],33.06
regfile.registers\[3\]\[1\],33.06
_03051_,33.04
_03283_,33.04
regfile.registers\[17\]\[0\],33.04
_01981_,33
_04792_,32.98
_02633_,32.92
_03172_,32.92
_02078_,32.88
_03941_,32.88
_04993_,32.88
_05203_,32.88
_05231_,32.86
regfile.registers\[10\]\[25\],32.855
_02905_,32.84
regfile.registers\[23\]\[18\],32.84
regfile.registers\[3\]\[18\],32.81
_00099_,32.805
regfile.registers\[25\]\[10\],32.8
_04326_,32.78
regfile.registers\[3\]\[28\],32.76
regfile.registers\[7\]\[16\],32.74
_02731_,32.71
_03058_,32.7
_02654_,32.68
_04237_,32.68
_04693_,32.68
regfile.registers\[14\]\[27\],32.66
_02765_,32.65
regfile.registers\[25\]\[24\],32.62
_02825_,32.6
_02925_,32.6
pc_plus_4_ex\[28\],32.58
_04675_,32.575
_05913_,32.56
_02450_,32.54
_03419_,32.54
regfile.registers\[20\]\[1\],32.54
regfile.registers\[9\]\[16\],32.54
regfile.registers\[9\]\[31\],32.54
regfile.registers\[6\]\[18\],32.53
_03439_,32.5
_06707_,32.48
_03953_,32.46
_06387_,32.46
regfile.registers\[14\]\[2\],32.46
regfile.registers\[23\]\[13\],32.44
_05691_,32.42
pc_plus_4_mem\[19\],32.42
_06076_,32.4
_06581_,32.36
regfile.registers\[26\]\[28\],32.335
_04520_,32.3
regfile.registers\[3\]\[8\],32.3
regfile.registers\[22\]\[2\],32.2
regfile.registers\[26\]\[15\],32.185
_05857_,32.18
regfile.registers\[17\]\[8\],32.14
_04649_,32.12
_03988_,32.1
_03184_,32.08
_05134_,32.08
_02813_,32.06
_03105_,32.06
net183,32.06
regfile.registers\[25\]\[14\],32.04
_03421_,32.02
regfile.registers\[17\]\[21\],32
net1264,32
_02375_,31.96
_05844_,31.96
_06308_,31.96
regfile.registers\[25\]\[23\],31.94
_03104_,31.92
regfile.registers\[1\]\[4\],31.88
_02215_,31.82
_03733_,31.78
mem_data_wb\[18\],31.76
_03408_,31.74
_02841_,31.72
_01827_,31.7
_03789_,31.7
_04963_,31.68
_03880_,31.66
_06200_,31.66
_02281_,31.62
_03206_,31.62
_04765_,31.62
regfile.registers\[27\]\[19\],31.6
_01911_,31.58
_06056_,31.56
regfile.registers\[0\]\[9\],31.55
regfile.registers\[14\]\[21\],31.535
_04106_,31.52
_05076_,31.49
regfile.registers\[30\]\[26\],31.49
_03277_,31.48
regfile.registers\[4\]\[8\],31.46
_03349_,31.42
regfile.registers\[5\]\[28\],31.42
_06789_,31.34
_05886_,31.3
_04244_,31.26
_06538_,31.26
_04758_,31.22
_04173_,31.2
_05027_,31.2
regfile.registers\[14\]\[28\],31.185
_03360_,31.16
_00153_,31.155
regfile.registers\[27\]\[25\],31.1
regfile.registers\[14\]\[3\],31.09
net1038,31.08
regfile.registers\[14\]\[29\],31.06
_02828_,31.04
regfile.registers\[8\]\[17\],31
net1305,31
pc_plus_4_wb\[22\],30.97
_02558_,30.96
regfile.registers\[5\]\[26\],30.94
_01545_,30.92
_02014_,30.88
_02455_,30.88
regfile.registers\[14\]\[18\],30.865
_00754_,30.785
_06446_,30.78
regfile.registers\[25\]\[0\],30.78
_06409_,30.76
regfile.registers\[6\]\[24\],30.74
_01626_,30.7
_02339_,30.7
_03985_,30.7
_05082_,30.68
regfile.registers\[24\]\[4\],30.68
net1292,30.68
_03809_,30.64
regfile.registers\[29\]\[23\],30.64
regfile.registers\[26\]\[13\],30.625
_04977_,30.62
_05019_,30.6
_02570_,30.58
_04980_,30.58
regfile.registers\[17\]\[29\],30.58
_02313_,30.52
_04338_,30.52
regfile.registers\[25\]\[22\],30.52
_03367_,30.5
_02615_,30.48
regfile.registers\[14\]\[0\],30.46
_04230_,30.45
_03777_,30.4
regfile.registers\[17\]\[15\],30.4
_06587_,30.375
_04291_,30.36
_02821_,30.34
regfile.registers\[3\]\[21\],30.31
regfile.registers\[30\]\[3\],30.29
_04570_,30.22
_02306_,30.2
regfile.registers\[11\]\[25\],30.2
_06506_,30.18
_03357_,30.13
net213,30.1
_04682_,30.08
_04752_,30.08
_05105_,30.08
regfile.registers\[24\]\[13\],30.08
_02072_,30.06
regfile.registers\[8\]\[6\],30.06
_02454_,30.04
_03108_,30.04
_05637_,30.04
regfile.registers\[2\]\[21\],30.03
regfile.registers\[28\]\[0\],30.02
_03097_,29.98
_04445_,29.96
_04733_,29.96
_01591_,29.92
_04843_,29.92
regfile.registers\[5\]\[24\],29.9
_02971_,29.88
_03707_,29.88
immgen.instruction\[7\],29.86
_04595_,29.82
_02045_,29.74
_05321_,29.74
pc_plus_4_ex\[17\],29.74
_04854_,29.72
_06634_,29.72
regfile.registers\[22\]\[31\],29.615
_01919_,29.56
regfile.registers\[25\]\[3\],29.55
_02419_,29.54
_02868_,29.54
_02999_,29.54
_05175_,29.52
_02459_,29.5
_04476_,29.48
_04917_,29.48
_00737_,29.455
_02091_,29.44
net1089,29.44
_06153_,29.4
_03259_,29.38
_03286_,29.38
regfile.registers\[10\]\[24\],29.37
_00725_,29.36
_04820_,29.36
_05737_,29.36
_05633_,29.34
_06364_,29.34
_03845_,29.32
regfile.registers\[21\]\[18\],29.32
_02366_,29.3
_03967_,29.3
pc_plus_4_mem\[12\],29.3
_01964_,29.28
_02788_,29.28
_04562_,29.28
clknet_leaf_121_clk,29.28
_04374_,29.18
_04898_,29.18
regfile.registers\[23\]\[11\],29.18
regfile.registers\[31\]\[17\],29.12
_05574_,29.1
_06216_,29.04
regfile.registers\[22\]\[29\],29.025
regfile.registers\[31\]\[15\],28.98
net1251,28.98
_03709_,28.94
_04032_,28.94
regfile.registers\[2\]\[30\],28.89
regfile.registers\[9\]\[29\],28.88
_01599_,28.84
_06146_,28.82
_04943_,28.78
_05156_,28.78
regfile.registers\[30\]\[1\],28.775
_06663_,28.76
regfile.registers\[13\]\[24\],28.76
_01573_,28.75
_03370_,28.74
_03804_,28.74
regfile.registers\[21\]\[0\],28.74
net203,28.735
_00934_,28.725
_02120_,28.72
regfile.registers\[29\]\[28\],28.7
_04539_,28.68
regfile.registers\[9\]\[8\],28.66
net191,28.66
_02827_,28.64
_02977_,28.58
_03940_,28.58
regfile.registers\[27\]\[15\],28.56
_02751_,28.525
_05974_,28.52
regfile.registers\[29\]\[30\],28.52
regfile.registers\[31\]\[22\],28.5
_02052_,28.495
_03822_,28.48
_02583_,28.47
_04985_,28.46
regfile.registers\[6\]\[28\],28.45
_04729_,28.42
_05188_,28.4
_02790_,28.38
_02578_,28.36
_07069_,28.36
regfile.registers\[28\]\[10\],28.34
regfile.registers\[29\]\[9\],28.28
net910,28.28
_06230_,28.26
regfile.registers\[2\]\[8\],28.23
regfile.registers\[28\]\[1\],28.22
regfile.registers\[8\]\[13\],28.2
_03057_,28.17
_04891_,28.14
_05372_,28.125
regfile.registers\[20\]\[6\],28.12
regfile.registers\[19\]\[7\],28.08
_02908_,28.06
regfile.registers\[3\]\[24\],28.06
_06095_,28.02
_04686_,28
_05046_,27.94
_01746_,27.92
regfile.registers\[16\]\[31\],27.92
_01761_,27.9
_04001_,27.9
_04362_,27.9
regfile.registers\[1\]\[30\],27.9
regfile.registers\[2\]\[7\],27.885
regfile.registers\[19\]\[1\],27.88
regfile.registers\[5\]\[8\],27.86
_03767_,27.85
regfile.registers\[4\]\[18\],27.81
_04679_,27.8
_02655_,27.79
regfile.registers\[8\]\[7\],27.78
_05186_,27.77
_00740_,27.76
_03132_,27.76
_05934_,27.76
_06314_,27.76
regfile.registers\[31\]\[20\],27.72
_04223_,27.7
_02183_,27.66
_04871_,27.64
_02896_,27.6
_03705_,27.6
regfile.registers\[18\]\[12\],27.6
_01749_,27.58
clknet_leaf_97_clk,27.57
_03806_,27.56
regfile.registers\[25\]\[18\],27.56
_02709_,27.54
_02947_,27.52
_05258_,27.52
_04096_,27.51
_04201_,27.5
ctrl.funct7\[0\],27.44
regfile.registers\[8\]\[12\],27.44
regfile.registers\[21\]\[22\],27.4
_04522_,27.36
regfile.registers\[0\]\[3\],27.36
clknet_leaf_106_clk,27.355
_06067_,27.34
net185,27.32
_02607_,27.3
_03937_,27.3
_04051_,27.3
_06743_,27.3
regfile.registers\[3\]\[30\],27.3
_06732_,27.28
regfile.registers\[27\]\[23\],27.26
_01798_,27.24
regfile.registers\[22\]\[26\],27.225
_04485_,27.18
_05090_,27.14
_01549_,27.12
_02776_,27.12
regfile.registers\[13\]\[5\],27.12
regfile.registers\[4\]\[19\],27.12
regfile.registers\[18\]\[31\],27.115
_01948_,27.1
immgen.instruction\[8\],27.1
regfile.registers\[23\]\[30\],27.08
_05413_,27.075
_05563_,27.06
clknet_leaf_68_clk,27.06
_02591_,26.98
_04104_,26.98
_05149_,26.98
regfile.registers\[12\]\[19\],26.98
regfile.registers\[25\]\[31\],26.98
_03295_,26.96
regfile.registers\[2\]\[4\],26.955
regfile.registers\[23\]\[7\],26.925
_04144_,26.9
_04170_,26.88
_03644_,26.86
_05130_,26.86
_06514_,26.84
regfile.registers\[21\]\[9\],26.74
_03365_,26.7
_05239_,26.7
regfile.registers\[7\]\[22\],26.7
_06399_,26.68
regfile.registers\[5\]\[15\],26.66
_02147_,26.62
_06676_,26.6
haz_detect.ex_mem_read,26.6
_04827_,26.58
regfile.registers\[20\]\[22\],26.58
regfile.registers\[29\]\[18\],26.58
_03735_,26.57
_04236_,26.56
_04987_,26.56
_05133_,26.56
regfile.registers\[21\]\[19\],26.54
_06021_,26.52
regfile.registers\[8\]\[31\],26.52
_04055_,26.5
_02412_,26.46
regfile.registers\[0\]\[5\],26.46
_04876_,26.42
_06907_,26.42
regfile.registers\[11\]\[5\],26.41
_03723_,26.4
regfile.registers\[21\]\[1\],26.4
_00747_,26.395
regfile.registers\[3\]\[9\],26.38
_00156_,26.345
_01743_,26.34
_04959_,26.28
_06520_,26.22
regfile.registers\[5\]\[7\],26.22
haz_detect.wb_rd\[0\],26.2
_04266_,26.16
regfile.registers\[27\]\[24\],26.16
_02764_,26.14
_03987_,26.14
_04333_,26.14
regfile.registers\[29\]\[22\],26.14
_04951_,26.1
regfile.registers\[19\]\[19\],26.08
_04130_,26.06
_02688_,26.02
_05165_,25.98
_05194_,25.98
regfile.registers\[14\]\[31\],25.98
regfile.registers\[26\]\[14\],25.955
regfile.registers\[23\]\[2\],25.91
regfile.registers\[16\]\[22\],25.9
_04850_,25.82
_06226_,25.82
_04862_,25.8
regfile.registers\[25\]\[21\],25.8
_03760_,25.775
_04812_,25.76
regfile.registers\[25\]\[26\],25.76
_06369_,25.74
alu_out_wb\[20\],25.74
regfile.registers\[5\]\[27\],25.74
regfile.registers\[19\]\[16\],25.72
_04955_,25.7
regfile.registers\[11\]\[30\],25.7
_03287_,25.68
_04990_,25.68
_03359_,25.66
_01728_,25.64
_01604_,25.58
_02754_,25.56
regfile.registers\[24\]\[1\],25.56
_06804_,25.52
_04704_,25.485
ctrl.opcode\[1\],25.48
_00151_,25.4
_04088_,25.4
regfile.registers\[6\]\[17\],25.39
_02566_,25.38
regfile.registers\[0\]\[20\],25.37
_05109_,25.36
_03991_,25.34
regfile.registers\[29\]\[13\],25.34
regfile.registers\[3\]\[31\],25.34
_05206_,25.33
_03308_,25.32
regfile.registers\[29\]\[19\],25.32
alu_unit.funct3\[0\],25.28
_02080_,25.26
regfile.registers\[21\]\[24\],25.24
regfile.registers\[7\]\[0\],25.24
_04402_,25.22
_06282_,25.22
regfile.registers\[9\]\[27\],25.22
_05021_,25.2
regfile.registers\[28\]\[14\],25.2
_02859_,25.18
_06094_,25.18
regfile.registers\[21\]\[20\],25.18
_04568_,25.16
_03889_,25.15
regfile.registers\[21\]\[12\],25.08
regfile.registers\[6\]\[15\],25.075
_04348_,25.06
_05289_,25.06
regfile.registers\[4\]\[9\],24.96
_06277_,24.94
regfile.registers\[4\]\[31\],24.94
regfile.registers\[22\]\[11\],24.905
_02039_,24.9
_03847_,24.9
_04040_,24.86
regfile.registers\[6\]\[11\],24.85
_04038_,24.8
_05028_,24.8
regfile.registers\[18\]\[2\],24.77
alu_out_wb\[31\],24.76
regfile.registers\[24\]\[0\],24.76
regfile.registers\[28\]\[25\],24.76
regfile.registers\[10\]\[31\],24.73
_04524_,24.72
_04961_,24.72
_06570_,24.7
_03314_,24.68
regfile.registers\[24\]\[19\],24.68
regfile.registers\[27\]\[20\],24.66
_03368_,24.6
_04083_,24.6
regfile.registers\[13\]\[25\],24.6
_04367_,24.58
_00742_,24.565
_02897_,24.56
regfile.registers\[3\]\[5\],24.56
_06603_,24.54
regfile.registers\[3\]\[6\],24.54
_03303_,24.53
_04272_,24.48
_04290_,24.47
_02131_,24.44
_03299_,24.44
net1309,24.4
_04289_,24.38
_04811_,24.38
regfile.registers\[23\]\[6\],24.34
_04150_,24.32
regfile.registers\[1\]\[12\],24.32
regfile.registers\[24\]\[7\],24.32
_07072_,24.3
regfile.registers\[28\]\[31\],24.3
regfile.registers\[24\]\[11\],24.28
regfile.registers\[15\]\[6\],24.26
regfile.registers\[17\]\[30\],24.26
regfile.registers\[20\]\[9\],24.24
_04697_,24.2
_04341_,24.18
regfile.registers\[21\]\[4\],24.18
_01808_,24.14
_02261_,24.1
_02414_,24.08
_03021_,24.06
_01590_,24.04
regfile.registers\[21\]\[16\],24.04
regfile.registers\[10\]\[21\],24.03
_03428_,23.98
regfile.registers\[9\]\[5\],23.96
_03282_,23.94
_04366_,23.92
_04689_,23.9
regfile.registers\[28\]\[17\],23.9
_03020_,23.86
regfile.registers\[2\]\[31\],23.85
regfile.registers\[24\]\[18\],23.82
_04263_,23.8
_02155_,23.78
_03291_,23.78
_03245_,23.76
_03976_,23.76
regfile.registers\[9\]\[25\],23.76
regfile.registers\[0\]\[11\],23.71
_02156_,23.66
_04526_,23.66
regfile.registers\[23\]\[25\],23.66
_03942_,23.62
_06808_,23.62
net1358,23.6
_04136_,23.58
regfile.registers\[10\]\[22\],23.57
_05417_,23.52
regfile.registers\[20\]\[3\],23.52
_04442_,23.48
_05056_,23.48
_03594_,23.46
haz_detect.wb_reg_write,23.46
regfile.registers\[7\]\[5\],23.46
_02879_,23.42
regfile.registers\[30\]\[0\],23.395
_01612_,23.38
_05341_,23.38
_06271_,23.38
regfile.registers\[16\]\[16\],23.38
regfile.registers\[21\]\[11\],23.38
_04879_,23.34
regfile.registers\[3\]\[19\],23.34
_02256_,23.3
_03715_,23.3
ctrl.funct7\[4\],23.3
regfile.registers\[18\]\[21\],23.3
regfile.registers\[20\]\[12\],23.3
immgen.instruction\[10\],23.28
_03165_,23.26
_02214_,23.22
_06326_,23.22
regfile.registers\[9\]\[1\],23.22
_02396_,23.2
_02463_,23.16
regfile.registers\[4\]\[10\],23.16
_05233_,23.14
regfile.registers\[5\]\[29\],23.14
_04053_,23.12
_04936_,23.12
regfile.registers\[16\]\[14\],23.1
regfile.registers\[18\]\[17\],23.1
regfile.registers\[7\]\[3\],23.1
_00149_,23.08
_04471_,23.08
_04909_,23.08
_04933_,23.08
_02713_,23.06
_02970_,23.06
_03222_,23.06
regfile.registers\[2\]\[19\],23.055
_01578_,23.04
_06578_,23.04
regfile.registers\[5\]\[10\],23.02
_04745_,22.98
regfile.registers\[19\]\[25\],22.98
_04718_,22.96
pc_plus_4_ex\[2\],22.96
_03123_,22.94
_04541_,22.94
_03417_,22.92
immgen.instruction\[9\],22.92
_00807_,22.905
regfile.registers\[6\]\[16\],22.905
_03236_,22.9
regfile.registers\[21\]\[5\],22.9
regfile.registers\[4\]\[23\],22.9
regfile.registers\[29\]\[11\],22.88
_01889_,22.86
regfile.registers\[6\]\[21\],22.845
regfile.registers\[19\]\[0\],22.84
regfile.registers\[2\]\[1\],22.825
_01670_,22.82
_02937_,22.8
_04047_,22.8
_06504_,22.8
regfile.registers\[0\]\[2\],22.8
_02172_,22.78
_02678_,22.78
regfile.registers\[18\]\[4\],22.77
regfile.registers\[21\]\[15\],22.76
_05095_,22.74
_03927_,22.7
regfile.registers\[27\]\[13\],22.7
_03142_,22.68
_06331_,22.68
regfile.registers\[19\]\[26\],22.68
regfile.registers\[8\]\[3\],22.68
regfile.registers\[30\]\[8\],22.67
_01338_,22.665
_06586_,22.64
_02957_,22.56
_03330_,22.56
net1354,22.56
_02447_,22.54
regfile.registers\[23\]\[23\],22.54
regfile.registers\[30\]\[2\],22.515
_06281_,22.5
regfile.registers\[1\]\[11\],22.5
regfile.registers\[28\]\[19\],22.5
regfile.registers\[14\]\[19\],22.495
regfile.registers\[17\]\[31\],22.48
_03433_,22.46
regfile.registers\[18\]\[11\],22.425
_04311_,22.42
regfile.registers\[12\]\[15\],22.42
_02915_,22.4
regfile.registers\[28\]\[13\],22.38
regfile.registers\[9\]\[21\],22.38
_03883_,22.375
_05320_,22.36
_04388_,22.34
_06730_,22.34
_05822_,22.3
_00882_,22.28
regfile.registers\[20\]\[18\],22.28
_01922_,22.26
regfile.registers\[2\]\[5\],22.25
_00145_,22.215
regfile.registers\[22\]\[13\],22.19
_04865_,22.18
_05144_,22.18
regfile.registers\[11\]\[28\],22.17
_03868_,22.16
regfile.registers\[24\]\[12\],22.14
_00751_,22.12
_03040_,22.12
_06425_,22.12
_02168_,22.08
_03923_,22.08
_06406_,22.08
_05007_,22.06
regfile.registers\[27\]\[29\],22.06
regfile.registers\[30\]\[9\],22.015
_01991_,22
_05213_,22
_05786_,22
_04077_,21.98
regfile.registers\[1\]\[31\],21.94
net188,21.94
regfile.registers\[7\]\[31\],21.92
regfile.registers\[27\]\[14\],21.88
regfile.registers\[18\]\[14\],21.87
_05074_,21.86
_05304_,21.86
regfile.registers\[25\]\[4\],21.84
_01555_,21.82
_04908_,21.82
regfile.registers\[1\]\[20\],21.82
_02505_,21.8
_02806_,21.8
regfile.registers\[24\]\[20\],21.78
regfile.registers\[0\]\[22\],21.76
regfile.registers\[23\]\[8\],21.74
_04958_,21.72
regfile.registers\[16\]\[11\],21.72
regfile.registers\[25\]\[20\],21.72
regfile.registers\[8\]\[19\],21.72
_02779_,21.68
_03150_,21.68
regfile.registers\[31\]\[1\],21.68
regfile.registers\[2\]\[9\],21.67
regfile.registers\[13\]\[21\],21.66
_04239_,21.64
regfile.registers\[9\]\[17\],21.64
_01920_,21.625
regfile.registers\[13\]\[28\],21.62
_05884_,21.6
regfile.registers\[20\]\[8\],21.6
regfile.registers\[31\]\[13\],21.59
regfile.registers\[15\]\[17\],21.58
regfile.registers\[16\]\[15\],21.56
_01684_,21.54
_02056_,21.54
_05948_,21.54
_06111_,21.54
_04940_,21.52
regfile.registers\[19\]\[27\],21.52
_04099_,21.5
regfile.registers\[27\]\[26\],21.5
_06584_,21.495
_04056_,21.48
regfile.registers\[2\]\[28\],21.48
_02990_,21.46
regfile.registers\[21\]\[23\],21.46
_03581_,21.42
_04381_,21.42
regfile.registers\[9\]\[18\],21.42
_03852_,21.38
_06193_,21.36
_02569_,21.34
_04190_,21.34
pc_plus_4_mem\[13\],21.32
regfile.registers\[13\]\[22\],21.3
net173,21.3
_06827_,21.26
regfile.registers\[16\]\[21\],21.26
_02606_,21.24
regfile.registers\[2\]\[24\],21.23
regfile.registers\[6\]\[10\],21.21
_03363_,21.2
_03373_,21.2
net1156,21.2
_02424_,21.16
_06053_,21.16
_06335_,21.16
regfile.registers\[20\]\[20\],21.16
regfile.registers\[30\]\[11\],21.16
regfile.registers\[16\]\[19\],21.14
pc_plus_4_wb\[14\],21.13
_04365_,21.12
_04433_,21.12
regfile.registers\[8\]\[22\],21.12
_01974_,21.1
_04335_,21.1
_04067_,21.08
regfile.registers\[20\]\[23\],21.08
regfile.registers\[29\]\[31\],21.08
regfile.registers\[5\]\[13\],21.08
regfile.registers\[26\]\[22\],21.065
_03274_,21.04
regfile.registers\[1\]\[22\],21.02
regfile.registers\[27\]\[12\],21.02
_02409_,21
_04069_,21
_03015_,20.99
_06422_,20.98
regfile.registers\[29\]\[17\],20.96
regfile.registers\[26\]\[29\],20.935
_04168_,20.92
regfile.registers\[13\]\[9\],20.92
_00727_,20.88
_04857_,20.88
_06019_,20.84
_03892_,20.82
regfile.registers\[3\]\[14\],20.82
regfile.registers\[6\]\[12\],20.82
regfile.registers\[14\]\[1\],20.81
_01907_,20.8
_05281_,20.8
_01858_,20.78
_02400_,20.78
_04914_,20.78
regfile.registers\[19\]\[29\],20.78
_04995_,20.765
_00784_,20.74
_03391_,20.74
_04482_,20.74
regfile.registers\[30\]\[10\],20.705
regfile.registers\[1\]\[15\],20.7
_00810_,20.68
_04200_,20.68
regfile.registers\[28\]\[15\],20.68
_05099_,20.66
_05829_,20.66
_03405_,20.62
regfile.registers\[31\]\[5\],20.62
regfile.registers\[5\]\[23\],20.62
regfile.registers\[13\]\[31\],20.6
_04436_,20.58
_04921_,20.56
_06039_,20.54
_03276_,20.52
regfile.registers\[4\]\[6\],20.52
_02067_,20.505
_02259_,20.5
_04855_,20.46
_05234_,20.46
regfile.registers\[4\]\[22\],20.46
regfile.registers\[4\]\[7\],20.46
regfile.registers\[6\]\[7\],20.455
regfile.registers\[25\]\[5\],20.4
_03578_,20.38
_06347_,20.36
regfile.registers\[2\]\[14\],20.36
_04527_,20.34
regfile.registers\[29\]\[3\],20.34
_06592_,20.32
_04141_,20.3
_04756_,20.3
_05799_,20.3
_03575_,20.28
_04385_,20.28
